hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay
0.12494153623426596,-0.00939098263462182,-0.0009492017663798036,-0.08890204965945114,0.00035546697560645633,0.008406835932963999,-0.04069046494266059,-0.0019368386082289132,-0.001061944713087402
-0.18176766722367238,-0.005240757237401284,-0.0015121726861207635,0.08461035611587343,0.04491129561242669,0.010385510220729538,-0.0027710517761914332,-0.0012757148419380677,0.06471404174734105
0.20773245118727526,0.01421120664618885,-0.00047292966558892466,0.2535685661892451,-0.021759383062775455,-0.07615207550119425,-0.02157363581414542,-0.0038039459349946433,-0.042267878748542674
-0.077297308691756,0.003469124723048061,0.0013086072409776229,-0.026885319708014447,-0.0007832248819496354,0.006579286924147105,-0.00032160548567637844,-0.011759121842923624,-0.0380830992565794
-0.0996863905593223,-0.0011540520411413649,-0.0011452715488825757,0.06615642815756473,0.046820096821731376,-0.019999429214106357,0.00034042492701101025,-0.011536707699297504,-0.0019413027442165885
-0.04970575285875537,0.0048417396182135275,0.0022338195243909497,-0.03373243495535716,-0.030159939227870615,-0.013084701251647471,0.0030968971308752242,-0.0019812792381094114,0.0010646660803926508
-0.038710570881941235,-0.000487870539085582,-0.0004169201859048437,-0.03152066021637261,-0.010086114596765098,0.0017818811827195792,-0.014319819443021707,-0.021960637924796217,0.016827764652319898
0.09434587567526274,0.00987526798176189,0.005099828222484165,-0.1033685364931786,-0.05566744010947221,-0.03843178602557246,-0.000507937055094501,-0.007716206272579506,0.003287512932533516
0.05065322810065527,0.005579644489488569,0.0020246862466653213,-0.04805925035133901,-0.029376076322083937,0.004048405718458207,-0.003990522423230863,-0.018358560282605543,-0.019015216621352797
-0.056978585066149015,0.00935021721579716,0.001904876901857036,-0.05067461287536568,-0.012443121363788544,-0.012846567995120689,0.009746010719664048,0.015223422529444088,0.03151898258645453
-0.05157656476951339,-0.005462113050961054,-0.0001302567090851138,-0.03172302067285737,0.043314585264038204,0.0038488885801462613,0.0013643532358975697,-0.00874652752836652,-0.03634433797880743
0.050125891426614666,-0.011314964016539607,-0.00041134838162870235,-0.130696820553341,-0.032085377062923956,0.0025271918054066258,-0.0005232242839550601,0.0023012115043336357,0.026739631168008468
-0.08462680741853383,-0.0016547520169797577,-0.00025400507842819977,-0.03800620933808242,0.01565894751266487,0.0011549878028080062,0.00217318514250351,-0.011398180659188762,0.007529396299854802
-0.03721141355939264,0.0010141301228399318,-0.00018165037805190879,-0.03876016063664445,-0.01975407505965462,-0.021735603416509996,0.008263188417777038,-0.02241222356316615,0.018701666753807467
0.0645439113347605,0.008458614984699655,0.004232367705793105,-0.07138803667769267,-0.0022756767902642507,0.0016407126169768306,-0.00018508874307112452,-0.004055151305597358,-0.04158003429342689
-0.09365904160849071,0.0031526674137199086,0.0010035739408800948,-0.02729717505526434,-0.00024713784550652593,-0.0048254902245078455,0.008683106017106909,-0.016743051698116563,-0.025584800862764483
