hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,actual,pred,prob
15,6,1,7.4,4.72,-6.0,2357.774097664544,1,0,0.16897857
15,6,1,7.4,4.92,-7.0,2283.9740976645435,1,0,0.21020716
15,6,1,7.4,5.04,23.0,2357.774097664544,1,0,0.1433241
15,6,1,7.4,5.59,-7.0,2283.9740976645435,1,0,0.20642596
16,6,1,7.4,5.5,0.0,1698.2658174097664,1,0,0.13458025
16,6,1,7.4,5.99,21.0,163.46581740976643,1,0,0.24271373
16,6,1,7.4,7.44,14.0,1698.2658174097664,1,0,0.26731536
17,6,1,7.4,7.84,-4.0,1698.304458598726,1,0,0.23666444
17,6,1,7.4,7.805,-1.0,1698.304458598726,1,0,0.17788082
17,6,1,7.4,8.02,-1.0,2357.7044585987264,1,0,0.15308335
17,6,1,7.4,7.615,5.0,2283.9044585987263,1,0,0.28748253
17,6,1,7.4,7.935,-5.0,2283.9044585987263,1,0,0.2814983
17,6,1,7.4,7.97,-8.0,1698.304458598726,1,0,0.22890115
17,6,1,7.4,8.355,16.0,2357.7044585987264,1,0,0.24134693
17,6,1,7.4,8.725,14.0,2283.9044585987263,1,0,0.33607227
18,6,1,7.4,9.445,-1.0,2357.647133757962,1,0,0.15596111
18,6,1,7.4,9.695,7.0,2357.647133757962,1,0,0.17314304
18,6,1,7.4,9.71,-10.0,1698.2471337579618,1,0,0.21690437
18,6,1,7.4,10.29,22.0,1698.2471337579618,1,0,0.21342093
19,6,1,7.4,11.205,17.0,2357.707006369427,1,0,0.23224513
19,6,1,7.4,11.505,-1.0,2357.707006369427,1,0,0.17463793
19,6,1,7.4,12.085,2.0,2357.707006369427,1,0,0.1896916
19,6,1,7.4,12.13,8.0,2357.707006369427,1,0,0.22426663
19,6,1,7.4,12.545,22.0,1698.3070063694267,1,0,0.1865068
19,6,1,7.4,12.92,13.0,2357.707006369427,1,0,0.25872898
19,6,1,7.4,13.105,44.0,2357.707006369427,1,0,0.28031886
20,6,1,7.4,13.395,-2.0,2283.8420382165605,1,0,0.23282841
20,6,1,7.4,13.63,32.0,163.4420382165605,1,0,0.45385444
20,6,1,7.4,13.85,46.0,2357.6420382165606,1,0,0.3203328
20,6,1,7.4,13.57,37.0,2283.8420382165605,1,0,0.466302
20,6,1,7.4,13.605,34.0,2283.8420382165605,1,0,0.38584924
20,6,1,7.4,13.835,-3.0,2283.8420382165605,1,0,0.2510046
21,6,1,7.4,13.86,-7.0,1698.2250530785564,1,0,0.19106436
21,6,1,7.4,14.495,27.0,2283.8250530785563,1,0,0.34430075
21,6,1,7.4,14.75,-6.0,2283.8250530785563,1,0,0.22449599
22,6,1,7.4,14.44,-2.0,2283.7384288747344,1,0,0.20224619
22,6,1,7.4,13.79,-1.0,2283.7384288747344,1,0,0.20224619
6,0,0,8.9,15.595,-5.0,2357.5783439490447,1,0,0.078460306
7,0,0,8.9,14.285,39.0,2283.888322717622,1,0,0.11855503
7,0,0,8.9,14.465,88.0,2357.688322717622,1,0,0.25852582
8,0,0,8.9,14.275,-6.0,2357.8,1,0,0.08055675
8,0,0,8.9,15.005,-2.0,2284.0,1,0,0.08359843
9,0,0,8.9,10.315,9.0,2283.989808917197,1,0,0.10448906
9,0,0,8.9,9.99,8.0,2283.989808917197,1,0,0.10703999
10,0,0,8.9,10.13,-3.0,2283.7617834394905,1,0,0.090010434
10,0,0,8.9,9.995,-9.0,2357.5617834394907,1,0,0.14621535
11,0,0,8.9,10.145,3.0,2283.7991507431,1,0,0.06970044
11,0,0,8.9,9.74,7.0,2357.5991507431,1,0,0.13285893
11,0,0,8.9,9.325,-6.0,2357.5991507431,1,0,0.16960874
13,0,0,8.9,7.865,11.0,2283.8382165605094,1,0,0.20660338
13,0,0,8.9,8.08,172.0,1698.2382165605095,1,0,0.070125446
13,0,0,8.9,8.345,-2.0,2357.6382165605096,1,0,0.12675995
13,0,0,8.9,8.965,-3.0,2283.8382165605094,1,0,0.23735328
14,0,0,8.9,9.0,-4.0,2283.870912951168,1,0,0.20239854
14,0,0,8.9,8.19,-5.0,2357.670912951168,1,0,0.109663606
16,0,0,8.9,7.415,-5.0,2357.6658174097665,1,0,0.15556622
16,0,0,8.9,8.38,223.0,1698.2658174097664,1,0,0.11028908
16,0,0,8.9,7.805,-4.0,2357.6658174097665,1,0,0.16717799
16,0,0,8.9,8.16,29.0,2283.8658174097664,1,0,0.17311238
17,0,0,8.9,8.285,14.0,2357.7044585987264,1,0,0.26441637
17,0,0,8.9,8.49,32.0,1698.304458598726,1,0,0.110864855
17,0,0,8.9,8.46,4.0,2357.7044585987264,1,0,0.18425329
17,0,0,8.9,8.46,-2.0,2283.9044585987263,1,0,0.2143988
18,0,0,8.9,9.095,-3.0,2357.647133757962,1,0,0.24369067
18,0,0,8.9,9.265,-1.0,163.44713375796178,1,0,0.16632535
18,0,0,8.9,9.29,17.0,2283.8471337579617,1,0,0.34710515
18,0,0,8.9,9.575,38.0,2357.647133757962,1,0,0.26740214
18,0,0,8.9,9.815,50.0,2283.8471337579617,1,0,0.19922942
19,0,0,8.9,10.18,-6.0,2357.707006369427,1,0,0.15680742
19,0,0,8.9,10.145,-5.0,2357.707006369427,1,0,0.15680742
19,0,0,8.9,10.68,5.0,2357.707006369427,1,0,0.20371035
20,0,0,8.9,10.835,95.0,2283.8420382165605,1,0,0.28099248
20,0,0,8.9,10.19,-14.0,2283.8420382165605,1,0,0.2244694
21,0,0,8.9,10.565,-5.0,2357.6250530785564,1,0,0.1853842
21,0,0,8.9,10.93,-2.0,2357.6250530785564,1,0,0.18500155
21,0,0,8.9,10.975,-4.0,2357.6250530785564,1,0,0.21295358
21,0,0,8.9,11.25,6.0,2283.8250530785563,1,0,0.16775301
22,0,0,8.9,10.925,-9.0,2283.7384288747344,1,0,0.15693825
5,1,0,7.75,9.63,-7.0,2283.623779193206,1,0,0.13148807
6,1,0,7.75,9.095,-2.0,2357.5783439490447,1,0,0.08467019
6,1,0,7.75,8.82,-5.0,1698.1783439490446,1,0,0.06939028
7,1,0,7.75,10.3,-3.0,2357.688322717622,1,0,0.065438494
8,1,0,7.75,10.03,-1.0,2284.0,1,0,0.1014577
8,1,0,7.75,9.575,-4.0,1698.4,1,0,0.0675533
8,1,0,7.75,10.22,-1.0,2357.8,1,0,0.074514166
8,1,0,7.75,8.42,-5.0,2357.8,1,0,0.07933621
9,1,0,7.75,7.97,-3.0,2357.7898089171977,1,0,0.11103086
9,1,0,7.75,9.18,1.0,2283.989808917197,1,0,0.12524317
9,1,0,7.75,8.85,16.0,2283.989808917197,1,0,0.17674875
10,1,0,7.75,7.52,-10.0,2357.5617834394907,1,0,0.17887442
10,1,0,7.75,7.6,-2.0,2357.5617834394907,1,0,0.18705183
10,1,0,7.75,7.9,-2.0,2283.7617834394905,1,0,0.14071639
10,1,0,7.75,7.935,-2.0,2357.5617834394907,1,0,0.2142843
11,1,0,7.75,6.86,28.0,2357.5991507431,1,0,0.14875925
12,1,0,7.75,7.005,-3.0,2357.658598726114,1,0,0.15887521
12,1,0,7.75,7.18,15.0,2357.658598726114,1,0,0.22995612
12,1,0,7.75,6.485,-2.0,1698.2585987261143,1,0,0.07668646
13,1,0,7.75,5.775,-4.0,2357.6382165605096,1,0,0.15349403
14,1,0,7.75,4.905,-1.0,2283.870912951168,1,0,0.15665239
14,1,0,7.75,4.645,-3.0,2357.670912951168,1,0,0.15055944
15,1,0,7.75,4.66,-5.0,2357.774097664544,1,0,0.19398707
15,1,0,7.75,5.035,7.0,1698.3740976645436,1,0,0.12002676
15,1,0,7.75,3.64,-7.0,2283.9740976645435,1,0,0.18352085
16,1,0,7.75,5.55,2.0,2357.6658174097665,1,0,0.14955325
16,1,0,7.75,7.1,-3.0,1698.2658174097664,1,0,0.16241208
16,1,0,7.75,7.455,-12.0,2283.8658174097664,1,0,0.24353603
16,1,0,7.75,7.575,3.0,1698.2658174097664,1,0,0.17248955
17,1,0,7.75,8.215,-4.0,2357.7044585987264,1,0,0.19211744
17,1,0,7.75,9.41,10.0,2357.7044585987264,1,0,0.2101647
17,1,0,7.75,9.675,-4.0,2283.9044585987263,1,0,0.23196387
17,1,0,7.75,9.19,-6.0,2283.9044585987263,1,0,0.24000718
18,1,0,7.75,8.695,0.0,1698.2471337579618,1,0,0.19345419
18,1,0,7.75,8.945,33.0,2357.647133757962,1,0,0.21358563
18,1,0,7.75,9.09,16.0,2357.647133757962,1,0,0.29708856
18,1,0,7.75,7.91,-8.0,2283.8471337579617,1,0,0.28059444
19,1,0,7.75,8.5,-5.0,2357.707006369427,1,0,0.16774645
19,1,0,7.75,8.72,-2.0,2357.707006369427,1,0,0.1667451
19,1,0,7.75,8.905,-10.0,2283.9070063694267,1,0,0.23437858
20,1,0,7.75,9.67,-10.0,2283.8420382165605,1,0,0.22653785
20,1,0,7.75,10.27,9.0,163.4420382165605,1,0,0.25638196
20,1,0,7.75,10.2,9.0,1698.2420382165606,1,0,0.16180278
20,1,0,7.75,10.85,34.0,1698.2420382165606,1,0,0.2849946
20,1,0,7.75,11.93,-8.0,1698.2420382165606,1,0,0.18968825
21,1,0,7.75,11.945,27.0,2357.6250530785564,1,0,0.35354748
21,1,0,7.75,12.3,-7.0,2283.8250530785563,1,0,0.22442909
21,1,0,7.75,12.77,10.0,2357.6250530785564,1,0,0.28537694
21,1,0,7.75,12.98,-12.0,2357.6250530785564,1,0,0.25874498
21,1,0,7.75,13.13,76.0,2283.8250530785563,1,0,0.39498845
22,1,0,7.75,13.17,-5.0,2283.7384288747344,1,0,0.21456355
22,1,0,7.75,13.335,-4.0,2283.7384288747344,1,0,0.22945157
22,1,0,7.75,13.395,-3.0,2283.7384288747344,1,0,0.22901852
23,1,0,7.75,13.335,-10.0,2283.6,1,0,0.39277974
5,2,0,6.3,14.29,-6.0,1698.023779193206,1,0,0.2568226
6,2,0,6.3,15.43,274.0,1698.1783439490446,1,0,0.25717142
6,2,0,6.3,17.855,-7.0,1698.1783439490446,1,0,0.3033605
6,2,0,6.3,18.71,-7.0,1698.1783439490446,1,0,0.3579171
7,2,0,6.3,18.48,-9.0,2357.688322717622,1,0,0.27065954
7,2,0,6.3,18.51,13.0,2357.688322717622,1,0,0.341786
7,2,0,6.3,18.565,-5.0,163.48832271762208,1,0,0.33096695
7,2,0,6.3,19.195,2.0,2357.688322717622,1,0,0.35728326
11,2,0,6.3,52.87,-1.0,1698.1991507430998,1,0,0.41955543
11,2,0,6.3,54.94,-9.0,2357.5991507431,1,0,0.45040038
14,2,0,6.3,66.55,34.0,2283.870912951168,1,0,0.45507467
16,2,0,6.3,65.165,1.0,2357.6658174097665,1,0,0.44643974
16,2,0,6.3,64.94,71.0,2357.6658174097665,1,0,0.48398018
17,2,0,6.3,57.745,4.0,2283.9044585987263,1,0,0.47241405
17,2,0,6.3,57.915,111.0,2357.7044585987264,1,0,0.47736233
17,2,0,6.3,56.22,-2.0,2357.7044585987264,1,0,0.45500842
17,2,0,6.3,55.77,110.0,2283.9044585987263,1,0,0.48381802
17,2,0,6.3,54.945,45.0,1698.304458598726,1,0,0.3471013
18,2,0,6.3,54.595,12.0,2357.647133757962,1,0,0.4992131
18,2,0,6.3,54.48,7.0,1698.2471337579618,1,0,0.3940879
18,2,0,6.3,54.59,6.0,2357.647133757962,1,0,0.4747855
18,2,0,6.3,52.365,2.0,2357.647133757962,1,0,0.4572219
19,2,0,6.3,51.69,20.0,2357.707006369427,1,0,0.48127744
19,2,0,6.3,49.15,-6.0,2283.9070063694267,1,0,0.48445335
19,2,0,6.3,49.03,9.0,1698.3070063694267,1,0,0.31061566
19,2,0,6.3,48.145,-4.0,2357.707006369427,1,0,0.470311
19,2,0,6.3,48.36,-2.0,2357.707006369427,1,0,0.4125097
19,2,0,6.3,47.25,-9.0,2357.707006369427,1,0,0.41896653
20,2,0,6.3,47.695,6.0,2283.8420382165605,1,0,0.44597837
20,2,0,6.3,46.24,-3.0,1698.2420382165606,1,0,0.39612937
20,2,0,6.3,46.525,-5.0,1698.2420382165606,1,0,0.33138177
21,2,0,6.3,45.99,-8.0,2283.8250530785563,1,0,0.4213987
21,2,0,6.3,43.17,1.0,2357.6250530785564,1,0,0.44039583
21,2,0,6.3,41.89,-4.0,2357.6250530785564,1,0,0.4753514
21,2,0,6.3,42.04,-6.0,2283.8250530785563,1,0,0.46183524
22,2,0,6.3,40.555,-1.0,2357.5384288747346,1,0,0.47348833
22,2,0,6.3,39.92,-7.0,2283.7384288747344,1,0,0.46102044
7,3,0,23.35,31.99,-6.0,2357.688322717622,1,0,0.095107846
7,3,0,23.35,32.125,9.0,2283.888322717622,1,0,0.12836422
8,3,0,23.35,27.04,6.0,2284.0,1,0,0.17403293
8,3,0,23.35,24.695,0.0,2357.8,1,0,0.17375827
9,3,0,23.35,23.935,29.0,2357.7898089171977,1,0,0.23637317
9,3,0,23.35,23.63,-2.0,2357.7898089171977,1,0,0.16309787
9,3,0,23.35,22.55,-5.0,2283.989808917197,1,0,0.16603258
9,3,0,23.35,20.95,2.0,2283.989808917197,1,0,0.2056034
10,3,0,23.35,19.92,-2.0,2357.5617834394907,1,0,0.19936347
10,3,0,23.35,19.205,-6.0,1698.1617834394904,1,0,0.15084063
10,3,0,23.35,19.15,8.0,2283.7617834394905,1,0,0.1722887
11,3,0,23.35,16.595,-8.0,1698.1991507430998,1,0,0.09621015
12,3,0,23.35,14.565,0.0,2357.658598726114,1,0,0.16949028
12,3,0,23.35,13.935,-5.0,1698.2585987261143,1,0,0.10486155
12,3,0,23.35,12.855,-2.0,2283.8585987261145,1,0,0.12659574
12,3,0,23.35,10.44,11.0,2357.658598726114,1,0,0.17580281
12,3,0,23.35,10.44,33.0,1698.2585987261143,1,0,0.12143543
13,3,0,23.35,8.465,-4.0,2283.8382165605094,1,0,0.20008889
14,3,0,23.35,5.615,-9.0,2283.870912951168,1,0,0.14272621
14,3,0,23.35,4.89,-4.0,2357.670912951168,1,0,0.16555706
15,3,0,23.35,4.59,-5.0,2283.9740976645435,1,0,0.33738726
15,3,0,23.35,4.71,10.0,2283.9740976645435,1,0,0.29048
15,3,0,23.35,4.815,-2.0,1698.3740976645436,1,0,0.28441122
15,3,0,23.35,4.93,9.0,2357.774097664544,1,0,0.31368935
15,3,0,23.35,5.45,-3.0,1698.3740976645436,1,0,0.33647385
15,3,0,23.35,5.575,-4.0,2357.774097664544,1,0,0.34410387
15,3,0,23.35,5.64,6.0,1698.3740976645436,1,0,0.289352
15,3,0,23.35,5.655,-7.0,1698.3740976645436,1,0,0.37377012
15,3,0,23.35,5.655,0.0,2283.9740976645435,1,0,0.2974106
15,3,0,23.35,5.81,39.0,2357.774097664544,1,0,0.33916178
15,3,0,23.35,6.145,17.0,1698.3740976645436,1,0,0.297877
15,3,0,23.35,6.12,-5.0,2283.9740976645435,1,0,0.3433052
15,3,0,23.35,6.025,-14.0,1698.3740976645436,1,0,0.46796983
15,3,0,23.35,6.22,-3.0,1698.3740976645436,1,0,0.37878954
16,3,0,23.35,6.09,6.0,1698.2658174097664,1,0,0.35409984
16,3,0,23.35,5.98,-2.0,2357.6658174097665,1,0,0.28390557
16,3,0,23.35,6.1,-8.0,2357.6658174097665,1,0,0.37516305
16,3,0,23.35,6.04,-5.0,2357.6658174097665,1,0,0.3479471
16,3,0,23.35,6.0,4.0,2357.6658174097665,1,0,0.33823007
16,3,0,23.35,6.055,9.0,1698.2658174097664,1,0,0.3262029
17,3,0,23.35,6.07,0.0,2357.7044585987264,1,0,0.3706768
17,3,0,23.35,6.035,-8.0,2283.9044585987263,1,0,0.4398227
17,3,0,23.35,6.415,-4.0,2283.9044585987263,1,0,0.45513767
17,3,0,23.35,6.415,-4.0,2283.9044585987263,1,0,0.45513767
17,3,0,23.35,6.3,-6.0,1698.304458598726,1,0,0.46917158
17,3,0,23.35,6.875,-3.0,2283.9044585987263,1,0,0.4338883
17,3,0,23.35,6.955,14.0,1698.304458598726,1,0,0.384467
17,3,0,23.35,7.355,83.0,2357.7044585987264,1,0,0.4114648
17,3,0,23.35,7.025,30.0,1698.304458598726,1,0,0.4289397
17,3,0,23.35,6.88,-7.0,2283.9044585987263,1,0,0.45612204
18,3,0,23.35,7.455,69.0,2357.647133757962,1,0,0.49915636
6,4,0,16.900000000000002,29.74,-4.0,2357.5783439490447,1,0,0.14210209
7,4,0,16.900000000000002,30.18,-8.0,2357.688322717622,1,0,0.18291481
7,4,0,16.900000000000002,30.015,44.0,1698.288322717622,1,0,0.21620092
7,4,0,16.900000000000002,29.985,-6.0,2283.888322717622,1,0,0.20363149
7,4,0,16.900000000000002,30.175,-6.0,2283.888322717622,1,0,0.21128637
7,4,0,16.900000000000002,29.7,-1.0,2357.688322717622,1,0,0.1254226
7,4,0,16.900000000000002,29.835,4.0,2357.688322717622,1,0,0.13081641
8,4,0,16.900000000000002,29.905,-6.0,2357.8,1,0,0.25185904
8,4,0,16.900000000000002,30.15,28.0,2357.8,1,0,0.43689373
8,4,0,16.900000000000002,30.075,48.0,2284.0,1,0,0.41641062
8,4,0,16.900000000000002,30.13,-2.0,2357.8,1,0,0.27671176
8,4,0,16.900000000000002,30.375,2.0,2357.8,1,0,0.2955106
8,4,0,16.900000000000002,31.145,35.0,2284.0,1,0,0.32011658
8,4,0,16.900000000000002,31.035,-5.0,1698.4,1,0,0.16624509
8,4,0,16.900000000000002,31.075,-7.0,2357.8,1,0,0.19834206
8,4,0,16.900000000000002,30.95,-4.0,1698.4,1,0,0.1996085
9,4,0,16.900000000000002,31.375,6.0,1698.3898089171971,1,0,0.1994953
9,4,0,16.900000000000002,31.19,-10.0,1698.3898089171971,1,0,0.1906726
9,4,0,16.900000000000002,30.825,10.0,2283.989808917197,1,0,0.31624138
9,4,0,16.900000000000002,30.875,38.0,1698.3898089171971,1,0,0.2458522
9,4,0,16.900000000000002,30.31,-4.0,2283.989808917197,1,0,0.30669865
9,4,0,16.900000000000002,30.695,20.0,1698.3898089171971,1,0,0.2278348
9,4,0,16.900000000000002,30.555,12.0,2283.989808917197,1,0,0.32871225
9,4,0,16.900000000000002,30.405,-1.0,2283.989808917197,1,0,0.27019766
9,4,0,16.900000000000002,30.44,-2.0,2283.989808917197,1,0,0.27019766
10,4,0,16.900000000000002,30.115,-2.0,2357.5617834394907,1,0,0.31169802
10,4,0,16.900000000000002,29.935,-5.0,1698.1617834394904,1,0,0.18935475
11,4,0,16.900000000000002,26.57,-8.0,2283.7991507431,1,0,0.22609729
11,4,0,16.900000000000002,26.695,4.0,2357.5991507431,1,0,0.27155963
11,4,0,16.900000000000002,25.43,-4.0,2357.5991507431,1,0,0.288893
11,4,0,16.900000000000002,25.215,-12.0,163.39915074309977,1,0,0.29555178
12,4,0,16.900000000000002,23.005,-4.0,2357.658598726114,1,0,0.37061557
12,4,0,16.900000000000002,21.775,5.0,2357.658598726114,1,0,0.35390434
12,4,0,16.900000000000002,21.06,-3.0,2283.8585987261145,1,0,0.3250286
12,4,0,16.900000000000002,20.03,-4.0,2357.658598726114,1,0,0.36943966
12,4,0,16.900000000000002,19.59,-7.0,2357.658598726114,1,0,0.32605925
12,4,0,16.900000000000002,19.69,70.0,2357.658598726114,1,0,0.32734892
12,4,0,16.900000000000002,19.97,21.0,1698.2585987261143,1,0,0.17868078
12,4,0,16.900000000000002,19.55,-3.0,2357.658598726114,1,0,0.36226308
13,4,0,16.900000000000002,18.76,0.0,2283.8382165605094,1,0,0.25764778
13,4,0,16.900000000000002,19.355,9.0,2357.6382165605096,1,0,0.35844886
13,4,0,16.900000000000002,18.275,-5.0,2357.6382165605096,1,0,0.27361915
14,4,0,16.900000000000002,16.285,-10.0,2283.870912951168,1,0,0.13162918
14,4,0,16.900000000000002,14.77,16.0,2283.870912951168,1,0,0.16699442
14,4,0,16.900000000000002,14.65,39.0,2357.670912951168,1,0,0.22706418
15,4,0,16.900000000000002,11.8,10.0,2283.9740976645435,1,0,0.25728405
15,4,0,16.900000000000002,12.57,11.0,1698.3740976645436,1,0,0.20791747
15,4,0,16.900000000000002,12.305,6.0,1698.3740976645436,1,0,0.19837944
15,4,0,16.900000000000002,12.375,10.0,2357.774097664544,1,0,0.27256423
15,4,0,16.900000000000002,12.675,15.0,2357.774097664544,1,0,0.2733662
15,4,0,16.900000000000002,13.28,-3.0,2283.9740976645435,1,0,0.21739487
15,4,0,16.900000000000002,13.55,-1.0,1698.3740976645436,1,0,0.19738045
15,4,0,16.900000000000002,13.67,65.0,1698.3740976645436,1,0,0.19815224
15,4,0,16.900000000000002,14.27,68.0,2283.9740976645435,1,0,0.25383964
16,4,0,16.900000000000002,18.975,-1.0,1698.2658174097664,1,0,0.18811448
16,4,0,16.900000000000002,19.465,1010.0,1698.2658174097664,1,0,0.2141634
16,4,0,16.900000000000002,19.955,100.0,2357.6658174097665,1,0,0.35715675
16,4,0,16.900000000000002,20.045,-8.0,2357.6658174097665,1,0,0.30175138
16,4,0,16.900000000000002,20.725,26.0,2357.6658174097665,1,0,0.37773952
16,4,0,16.900000000000002,20.655,39.0,2357.6658174097665,1,0,0.4522227
16,4,0,16.900000000000002,21.165,33.0,163.46581740976643,1,0,0.33054036
16,4,0,16.900000000000002,21.815,126.0,163.46581740976643,1,0,0.2782369
16,4,0,16.900000000000002,21.265,-4.0,2283.8658174097664,1,0,0.33125085
17,4,0,16.900000000000002,21.205,11.0,2357.7044585987264,1,0,0.3706589
17,4,0,16.900000000000002,21.62,139.0,2283.9044585987263,1,0,0.41910183
17,4,0,16.900000000000002,22.45,108.0,2357.7044585987264,1,0,0.34494057
17,4,0,16.900000000000002,22.555,-3.0,2357.7044585987264,1,0,0.32208967
17,4,0,16.900000000000002,23.065,-6.0,1698.304458598726,1,0,0.20971164
18,4,0,16.900000000000002,22.84,0.0,1698.2471337579618,1,0,0.25596884
18,4,0,16.900000000000002,22.84,-3.0,1698.2471337579618,1,0,0.31615734
18,4,0,16.900000000000002,23.135,25.0,2357.647133757962,1,0,0.34372318
18,4,0,16.900000000000002,23.32,-7.0,2283.8471337579617,1,0,0.28899896
19,4,0,16.900000000000002,23.21,-1.0,2357.707006369427,1,0,0.39689046
19,4,0,16.900000000000002,23.99,-1.0,2357.707006369427,1,0,0.4055582
19,4,0,16.900000000000002,24.15,175.0,1698.3070063694267,1,0,0.2713488
19,4,0,16.900000000000002,24.34,-10.0,2357.707006369427,1,0,0.37156788
19,4,0,16.900000000000002,24.35,5.0,2357.707006369427,1,0,0.4319165
19,4,0,16.900000000000002,24.145,6.0,2357.707006369427,1,0,0.45962927
19,4,0,16.900000000000002,24.505,56.0,2357.707006369427,1,0,0.47034127
19,4,0,16.900000000000002,24.76,12.0,2357.707006369427,1,0,0.48469827
20,4,0,16.900000000000002,25.535,-5.0,2283.8420382165605,1,0,0.37360978
20,4,0,16.900000000000002,26.08,-2.0,2283.8420382165605,1,0,0.4140241
20,4,0,16.900000000000002,26.545,11.0,163.4420382165605,1,0,0.46262088
20,4,0,16.900000000000002,27.045,112.0,1698.2420382165606,1,0,0.36174735
20,4,0,16.900000000000002,27.095,8.0,1698.2420382165606,1,0,0.3860577
20,4,0,16.900000000000002,27.23,33.0,2283.8420382165605,1,0,0.47085878
20,4,0,16.900000000000002,27.815,7.0,1698.2420382165606,1,0,0.3860577
20,4,0,16.900000000000002,27.935,-3.0,1698.2420382165606,1,0,0.42089453
21,4,0,16.900000000000002,27.965,-6.0,2357.6250530785564,1,0,0.47332507
5,5,1,18.2,26.57,9.0,2283.623779193206,1,0,0.17918542
6,5,1,18.2,26.48,-1.0,1698.1783439490446,1,0,0.11629271
7,5,1,18.2,25.77,28.0,1698.288322717622,1,0,0.22188614
7,5,1,18.2,25.835,87.0,2357.688322717622,1,0,0.4895572
7,5,1,18.2,25.965,1.0,2283.888322717622,1,0,0.2235305
7,5,1,18.2,25.52,-11.0,2357.688322717622,1,0,0.23105383
7,5,1,18.2,25.63,0.0,2357.688322717622,1,0,0.23158948
8,5,1,18.2,25.305,-1.0,2284.0,1,0,0.35470754
8,5,1,18.2,25.185,0.0,2357.8,1,0,0.41305164
8,5,1,18.2,25.655,24.0,2284.0,1,0,0.40727234
8,5,1,18.2,25.34,6.0,2357.8,1,0,0.44847277
8,5,1,18.2,25.015,2.0,2284.0,1,0,0.3817063
8,5,1,18.2,24.705,-3.0,1698.4,1,0,0.26251295
8,5,1,18.2,25.29,1.0,2357.8,1,0,0.42370224
8,5,1,18.2,20.185,43.0,1698.4,1,0,0.33741397
8,5,1,18.2,19.685,-5.0,2357.8,1,0,0.4511541
8,5,1,18.2,19.915,5.0,2357.8,1,0,0.49794272
8,5,1,18.2,20.41,-9.0,1698.4,1,0,0.23499234
9,5,1,18.2,19.77,-6.0,1698.3898089171971,1,0,0.3160007
9,5,1,18.2,22.03,-1.0,1698.3898089171971,1,0,0.328855
9,5,1,18.2,20.85,11.0,1698.3898089171971,1,0,0.33226642
9,5,1,18.2,21.615,43.0,2283.989808917197,1,0,0.47273037
9,5,1,18.2,21.525,-5.0,2357.7898089171977,1,0,0.49353555
9,5,1,18.2,20.47,4.0,2283.989808917197,1,0,0.4872307
9,5,1,18.2,19.71,32.0,1698.3898089171971,1,0,0.34031644
9,5,1,18.2,20.77,0.0,2283.989808917197,1,0,0.47556016
9,5,1,18.2,21.26,113.0,1698.3898089171971,1,0,0.3584766
9,5,1,18.2,21.52,85.0,2283.989808917197,1,0,0.49074945
9,5,1,18.2,22.19,91.0,2283.989808917197,1,0,0.4886013
9,5,1,18.2,22.5,62.0,2283.989808917197,1,0,0.47149983
10,5,1,18.2,22.43,1.0,2357.5617834394907,1,0,0.48324636
10,5,1,18.2,22.08,-4.0,2283.7617834394905,1,0,0.44803923
10,5,1,18.2,22.125,37.0,2283.7617834394905,1,0,0.4845636
10,5,1,18.2,22.245,9.0,2283.7617834394905,1,0,0.37356308
10,5,1,18.2,22.39,17.0,2357.5617834394907,1,0,0.4837337
10,5,1,18.2,22.795,-5.0,1698.1617834394904,1,0,0.26131442
11,5,1,18.2,22.59,-10.0,2357.5991507431,1,0,0.43277743
11,5,1,18.2,22.195,-4.0,2357.5991507431,1,0,0.49712142
11,5,1,18.2,22.525,12.0,2357.5991507431,1,0,0.4523479
11,5,1,18.2,22.425,59.0,2283.7991507431,1,0,0.44028437
11,5,1,18.2,22.42,-2.0,2283.7991507431,1,0,0.404661
11,5,1,18.2,22.365,-16.0,2357.5991507431,1,0,0.48175272
11,5,1,18.2,22.205,-11.0,2357.5991507431,1,0,0.46134242
11,5,1,18.2,22.425,17.0,2357.5991507431,1,0,0.4797484
12,5,1,18.2,21.9,0.0,2283.8585987261145,1,0,0.46579313
12,5,1,18.2,22.1,166.0,2283.8585987261145,1,0,0.43695438
12,5,1,18.2,22.405,28.0,2283.8585987261145,1,0,0.47888988
12,5,1,18.2,22.44,-7.0,1698.2585987261143,1,0,0.28234836
12,5,1,18.2,22.575,-9.0,2283.8585987261145,1,0,0.4176608
12,5,1,18.2,22.82,20.0,1698.2585987261143,1,0,0.2565786
13,5,1,18.2,23.085,18.0,2283.8382165605094,1,0,0.4811605
13,5,1,18.2,21.195,0.0,2283.8382165605094,1,0,0.49728304
13,5,1,18.2,21.135,11.0,1698.2382165605095,1,0,0.31509802
13,5,1,18.2,21.165,21.0,1698.2382165605095,1,0,0.31509802
14,5,1,18.2,21.58,35.0,2283.870912951168,1,0,0.4261101
14,5,1,18.2,21.835,-3.0,2357.670912951168,1,0,0.42131138
14,5,1,18.2,21.465,15.0,1698.2709129511677,1,0,0.22352627
14,5,1,18.2,21.99,-5.0,2357.670912951168,1,0,0.3744838
14,5,1,18.2,22.205,33.0,2357.670912951168,1,0,0.44790843
14,5,1,18.2,22.4,-4.0,2283.870912951168,1,0,0.42428747
