hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score
0.03456996082716304,0.018840504214012416,3.7834002325921184e-05,-0.03008550978389878,-0.029225018666281046,0.011437182744033627,0.02349322823326415
-0.006068730115114496,0.018306483775998195,-5.858014027259467e-06,0.024676276921139433,0.03639108550905561,-0.0023552243964125676,-0.09670441380344949
0.23918991506658496,0.015223168081448687,-3.3108169833848816e-06,0.02808711041153095,0.1301633204898487,-0.023748965997559345,0.03763790542011461
0.16598493475001305,0.010591531582642297,-0.0001698451436434583,0.18221005040189875,0.0011167460194167998,-0.011767787232839826,0.011305156023396806
0.17496949266176673,0.029166839434144366,9.926028549697707e-06,0.15613913378802435,0.010975059777343017,0.01864105860873435,-0.0022295794527356725
0.02910961155892198,0.005529375690850409,3.1416613581469743e-10,-0.04400031134571569,-0.07840049420537741,0.013167448314566472,0.06254134600271936
0.06944227806990973,-0.017486579920630862,-3.2142599423632887e-06,-0.06261463144700972,-0.01370508092020948,0.01259482206016158,0.01557294331475471
-0.12405130352064368,-0.011230298153900876,3.856730958103072e-07,0.012169653287778325,0.06114516342074296,-0.00927098453665773,0.03588459710606066
-0.016502913515549205,0.008699902691179887,-5.386613092076605e-05,-0.03509843733091839,-0.06099830924548829,0.006839462494167192,-0.054578909437482545
0.11299272357812154,8.978406169144002e-05,-1.798200110577318e-06,-0.0385439612629513,0.08744297002706056,-0.029823568485056337,0.037228631459331786
-0.07916238886234347,0.002057792832065957,2.7807665368018847e-06,0.04337303932686339,-0.0782023156181288,-0.03495356361226489,0.015911596433181935
0.11555973766759661,0.013475921444905297,-2.714091911912124e-05,0.04704410591550789,-0.00028028654974574137,-0.002053844214727464,-0.009388656919977322
-0.06477438194708277,0.009824629929537572,-5.8700428654739813e-05,-0.029508380746624124,-0.02943108110812801,0.015237118954304596,0.025322720170021063
0.0843892097877107,-0.015570542337217698,-0.00011835528460017383,-0.033885528578888616,-0.010850698051469695,0.055264907079321954,-0.02301339531686001
-0.061166032943564055,0.005587331049687575,-5.65024471531261e-05,0.052081717418817196,-0.06582577733035821,0.01336491280181024,-0.040117659683416906
-0.10259758011344833,-0.0066447079206507,2.1400226280081022e-05,0.02953628113213924,-0.0059948623439607515,-0.011103581709011155,-0.0020803786426161672
0.20151189394046864,0.03234383375585697,7.853108147813995e-06,0.18265899213589723,-0.019575384950110034,-0.0024913529745924003,-0.03896887872104224
-0.07981290064752103,-0.0004928118047925352,-1.2437048057743674e-05,-0.01557754465534041,0.08908722377211484,-0.0010473665127841152,0.03118374397807444
0.026602800105737186,-0.020365951962458648,-6.715038453693721e-05,0.013983494950846461,-0.04172519567185859,0.08929188805837959,-0.07027682863563921
0.0659164483578254,-0.015156699517276183,0.0001503501261273894,-0.013677587612532058,0.11741175462212416,0.03677698287041859,-0.02646593469101936
-0.1232190018647039,-0.0030091429257299834,-2.1883275359878447e-05,-0.03609916845569386,0.04091956045905441,-0.01657163122940498,0.02030999827780762
0.11892432206434506,0.005235126960246528,-0.0006674992305537378,-0.04116427925073852,0.11920741343467187,-0.0025186718008481015,0.026601894277147944
-0.050305600849911536,0.0058925972866515335,7.04246064027335e-05,-0.03690853986314811,-0.047908376669045565,-0.004980628372325253,-0.030778189891483617
-0.04091009501233921,-0.010230347097909539,9.104048367588853e-05,-0.07060472863227675,-0.02520561747586664,-0.018142867187833565,-0.03178026643422587
-0.10495522896254755,-0.009848577900246411,-0.00010224952362476595,-0.016471046053261176,0.04884361432003787,-0.030445673824986433,-0.009875626302867504
0.06930983334283032,0.005308214898376407,3.94549543658862e-05,-0.0668349957847968,-0.04694229009949292,-0.007543014246194316,-0.05431181949206319
0.24791974998513858,0.03846655712556085,-9.104812191798942e-05,0.2107012187717483,0.09073285722608367,-0.017089953841951992,0.012712666712235681
0.06486312364134939,-0.00444365206065897,4.330808917656255e-06,-0.004747034833456086,0.10115857498999686,-0.015336259876533087,0.05360918564721943
0.10984730350241678,0.004010936333332291,4.86150362154214e-10,0.12058050465661414,-0.03549404755669334,0.013708899155569575,-0.00765747797597819
0.1304948248129028,0.0009092454506705698,0.0002115847120682489,0.11556055623215317,-0.05941674520882467,-0.029010545764584086,-0.02762662074575201
0.058105072449582275,-0.015279400965974953,-0.0010789093337952964,-0.008105152728191244,0.14362923425932725,0.05684309799782933,0.020064310597255827
0.193438354316478,-0.03713964260245359,3.653645018730084e-05,0.04964866006746888,0.08067448598177485,-0.014222198810428379,0.061063270833653704
-0.04471739113633525,0.01049363009561785,4.7898406783740584e-05,-0.022793046284234144,-0.08055701205840644,0.004419448995574687,-0.022993467458446187
0.03930842137010766,0.006015883640851814,-1.6664837795832277e-07,-0.048979622564433736,-0.04275946686610887,-0.0018022990517007724,-0.03914484188728965
0.0020217150951114815,0.010991088878363392,-4.595905914903109e-05,0.04539819687278944,0.15457471309322865,-0.0440055890403067,0.06794742619153114
-0.023313664967659877,0.01670899178289497,-4.0462040031980125e-05,-0.021805104924676338,-0.061623041876126085,0.004154465564526608,0.04583493475134796
0.17674313676372794,0.01438029590326671,-0.0010667772994687429,0.17042734504941232,-0.010870116987886536,-0.04208457950161145,0.10991566792828955
0.09248708632805688,-0.00194528744152438,-3.6164348324214945e-06,0.04461873753648249,0.1347110521995152,0.04422845836946118,0.04773203257626546
0.06946314170351242,0.01729026814177634,-2.2739172001080832e-08,0.02905384986056014,-0.020125535370316378,-0.004523732451411586,-0.002039210649052014
-0.04133475394127884,0.0056869563429306404,-0.00036032415926456115,-0.03445310678596918,-0.058638419850729415,0.002237462408219779,-0.027665036472181485
-0.06209644660043223,-0.0016271774160365507,6.472771987313473e-06,-0.033586583711517355,-0.045786392874705296,-0.01934606660017744,0.020466128356599562
-0.11588268866281345,-0.017555205684349276,8.239936510889834e-18,-0.010631501954087656,0.11144564894963215,-0.010059184805916931,-0.06071219246042891
-0.15343797455743574,-0.008082401293485152,-1.3888428608567135e-05,-0.0053988192037989794,0.09373968080741658,-0.017755573460211373,0.014621781024460993
-0.032992170101497326,0.009562682817690083,1.7951515813626612e-06,-0.029431191186110157,-0.053109900807806594,-0.0021537515994471857,0.01673133908351883
-0.10199239117155473,-0.008947756297575951,-2.897096177032453e-07,-0.018621816908940686,-0.035680805385578426,-0.011016927652681871,-0.0022493078048961804
-0.12485974665218963,-0.011605494918456895,1.3200777272269655e-06,-0.01910141459852456,0.07742936522575718,-0.0016912774050918638,0.029050045780061425
-0.08994155123131345,0.000629439929034554,2.23221449801728e-05,0.015801939322923626,0.11718932036481176,-0.009298341080856812,-0.005145445341709996
