hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay,actual,pred,prob
7,4,0,9.55,15.23,-2.0,0.7275735294117647,0.5218480378513777,4.088662790697675,1,0,0.07067950262235698
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,15.17,-5.0,0.944485294117647,11.401605024424285,1.95625,1,0,0.0995939681918162
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,14.625,-7.0,0.944485294117647,0.5218480378513777,-4.256281407035176,1,0,0.08303122318752126
8,4,0,9.55,13.735,-3.0,0.944485294117647,0.5218480378513777,27.489795918367346,1,0,0.09188211702415436
9,4,0,9.55,12.03,-7.0,0.8115808823529412,11.401605024424285,7.26984126984127,1,0,0.10957758498957067
9,4,0,9.55,12.03,-7.0,0.8115808823529412,11.401605024424285,7.26984126984127,1,0,0.10957758498957067
9,4,0,9.55,11.935,-3.0,0.8115808823529412,11.401605024424285,2.5254237288135597,1,0,0.11455146717927854
11,4,0,9.55,11.165,-5.0,0.5577205882352941,0.5218480378513777,13.932551319648091,1,0,0.08939598449557039
12,4,0,9.55,8.665,-10.0,0.6602941176470588,11.401605024424285,11.980861244019138,1,0,0.14613005848860522
12,4,0,9.55,8.665,-10.0,0.6602941176470588,11.401605024424285,11.980861244019138,1,0,0.14613005848860522
12,4,0,9.55,8.665,-10.0,0.6602941176470588,11.401605024424285,11.980861244019138,1,0,0.14613005848860522
12,4,0,9.55,6.955,-3.0,0.6602941176470588,0.5218480378513777,13.932551319648091,1,0,0.08882986534431553
14,4,0,9.55,6.3,14.0,0.6838235294117647,11.401605024424285,17.70921985815603,1,0,0.08665299683993702
14,4,0,9.55,6.49,-4.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.10581219515177878
14,4,0,9.55,6.49,-4.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.10581219515177878
14,4,0,9.55,6.49,-4.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.10581219515177878
14,4,0,9.55,6.49,-4.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.10581219515177878
14,4,0,9.55,6.49,-4.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.10581219515177878
14,4,0,9.55,6.49,-4.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.10581219515177878
15,4,0,9.55,6.93,0.0,0.7661764705882352,0.5218480378513777,4.088662790697675,1,0,0.11880453699180317
15,4,0,9.55,6.93,0.0,0.7661764705882352,0.5218480378513777,4.088662790697675,1,0,0.11880453699180317
15,4,0,9.55,7.255,59.0,0.7661764705882352,0.5218480378513777,2.127891156462585,1,0,0.07956110698843975
15,4,0,9.55,7.255,59.0,0.7661764705882352,0.5218480378513777,2.127891156462585,1,0,0.07956110698843975
15,4,0,9.55,7.245,-2.0,0.7661764705882352,11.401605024424285,1.95625,1,0,0.10624942110232748
16,4,0,9.55,7.66,32.0,0.6939338235294118,0.5218480378513777,13.932551319648091,1,0,0.08897379867334758
16,4,0,9.55,7.54,12.0,0.6939338235294118,11.401605024424285,32.84126984126984,1,0,0.3467139222677393
16,4,0,9.55,8.13,6.0,0.6939338235294118,0.5218480378513777,14.782352941176471,1,0,0.168476324327071
17,4,0,9.55,8.45,97.0,0.6854779411764705,0.5218480378513777,-14.958015267175572,1,0,0.10112352137332556
17,4,0,9.55,8.83,-5.0,0.6854779411764705,0.5218480378513777,-9.18032786885246,1,0,0.10653058291739399
17,4,0,9.55,8.83,-5.0,0.6854779411764705,0.5218480378513777,-9.18032786885246,1,0,0.10653058291739399
17,4,0,9.55,8.87,1.0,0.6854779411764705,11.401605024424285,11.980861244019138,1,0,0.20546910278766672
18,4,0,9.55,9.16,-5.0,0.6266544117647059,0.5218480378513777,-4.296523517382413,1,0,0.13152666536984692
18,4,0,9.55,9.16,-5.0,0.6266544117647059,0.5218480378513777,-4.296523517382413,1,0,0.13152666536984692
19,4,0,9.55,9.355,43.0,0.8604779411764706,0.5218480378513777,16.455128205128204,1,0,0.26025218207555073
19,4,0,9.55,9.415,36.0,0.8604779411764706,11.401605024424285,1.95625,1,0,0.21613851112959717
19,4,0,9.55,9.415,36.0,0.8604779411764706,11.401605024424285,1.95625,1,0,0.21613851112959717
19,4,0,9.55,10.535,-2.0,0.8604779411764706,0.5218480378513777,-2.531150159744409,1,0,0.145375840270602
19,4,0,9.55,11.35,0.0,0.8604779411764706,0.5218480378513777,23.315625,1,0,0.2174113587139044
19,4,0,9.55,11.35,0.0,0.8604779411764706,0.5218480378513777,23.315625,1,0,0.2174113587139044
19,4,0,9.55,11.36,-4.0,0.8604779411764706,11.401605024424285,11.980861244019138,1,0,0.17141115292108972
19,4,0,9.55,11.875,19.0,0.8604779411764706,0.5218480378513777,-8.378486055776893,1,0,0.17744360164783235
19,4,0,9.55,12.245,13.0,0.8604779411764706,0.5218480378513777,2.127891156462585,1,0,0.30367115822287455
19,4,0,9.55,12.245,13.0,0.8604779411764706,0.5218480378513777,2.127891156462585,1,0,0.30367115822287455
21,4,0,9.55,12.21,0.0,0.58125,11.401605024424285,9.621160409556314,1,0,0.2108210404222828
21,4,0,9.55,12.21,0.0,0.58125,11.401605024424285,9.621160409556314,1,0,0.2108210404222828
21,4,0,9.55,12.095,9.0,0.58125,0.5218480378513777,-2.531150159744409,1,0,0.21293394856015233
21,4,0,9.55,12.4,0.0,0.58125,11.401605024424285,9.573684210526316,1,0,0.20782405093462994
21,4,0,9.55,12.4,53.0,0.58125,0.5218480378513777,15.70668485675307,1,0,0.293803167225422
22,4,0,9.55,12.225,-8.0,0.4786764705882352,11.401605024424285,9.349693251533742,1,0,0.13565922978498512
22,4,0,9.55,12.225,-8.0,0.4786764705882352,11.401605024424285,9.349693251533742,1,0,0.13565922978498512
22,4,0,9.55,12.185,-5.0,0.4786764705882352,11.401605024424285,17.70921985815603,1,0,0.14608054904171766
7,5,1,10.45,11.515,12.0,0.658639705882353,0.5218480378513777,-2.531150159744409,1,0,0.06890856588020967
7,5,1,10.45,11.515,12.0,0.658639705882353,0.5218480378513777,-2.531150159744409,1,0,0.06890856588020967
7,5,1,10.45,11.515,12.0,0.658639705882353,0.5218480378513777,-2.531150159744409,1,0,0.06890856588020967
7,5,1,10.45,11.515,12.0,0.658639705882353,0.5218480378513777,-2.531150159744409,1,0,0.06890856588020967
9,5,1,10.45,8.395,-5.0,0.7981617647058823,0.5218480378513777,7.149425287356322,1,0,0.07814123754613969
9,5,1,10.45,8.395,-5.0,0.7981617647058823,0.5218480378513777,7.149425287356322,1,0,0.07814123754613969
9,5,1,10.45,8.395,-5.0,0.7981617647058823,0.5218480378513777,7.149425287356322,1,0,0.07814123754613969
9,5,1,10.45,8.545,0.0,0.7981617647058823,0.5218480378513777,8.436936936936936,1,0,0.09786392944169785
9,5,1,10.45,8.545,0.0,0.7981617647058823,0.5218480378513777,8.436936936936936,1,0,0.09786392944169785
9,5,1,10.45,8.545,0.0,0.7981617647058823,0.5218480378513777,8.436936936936936,1,0,0.09786392944169785
11,5,1,10.45,8.035,-1.0,0.591360294117647,0.5218480378513777,-13.345238095238097,1,0,0.053182801978777464
11,5,1,10.45,8.035,-1.0,0.591360294117647,0.5218480378513777,-13.345238095238097,1,0,0.053182801978777464
13,5,1,10.45,7.155,-2.0,0.549264705882353,0.5218480378513777,-1.2762237762237765,1,0,0.07902137681552937
13,5,1,10.45,7.155,-2.0,0.549264705882353,0.5218480378513777,-1.2762237762237765,1,0,0.07902137681552937
15,5,1,10.45,6.775,-1.0,0.7426470588235294,11.401605024424285,14.67871485943775,1,0,0.16576302012412883
15,5,1,10.45,6.775,-1.0,0.7426470588235294,11.401605024424285,14.67871485943775,1,0,0.16576302012412883
16,5,1,10.45,6.48,-7.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.07954117592857708
16,5,1,10.45,6.48,-7.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.07954117592857708
16,5,1,10.45,6.48,-7.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.07954117592857708
16,5,1,10.45,6.48,-7.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.07954117592857708
16,5,1,10.45,6.48,-7.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.07954117592857708
19,5,1,10.45,5.805,0.0,0.8386029411764706,0.5218480378513777,23.315625,1,0,0.17007368129493555
19,5,1,10.45,5.805,0.0,0.8386029411764706,0.5218480378513777,23.315625,1,0,0.17007368129493555
19,5,1,10.45,5.805,0.0,0.8386029411764706,0.5218480378513777,23.315625,1,0,0.17007368129493555
21,5,1,10.45,6.095,-5.0,0.6047794117647058,0.5218480378513777,-11.278901734104046,1,0,0.13752311388869715
9,6,1,8.3,3.55,-5.0,0.8216911764705883,0.5218480378513777,7.149425287356322,1,0,0.0634153381955084
9,6,1,8.3,3.55,-5.0,0.8216911764705883,0.5218480378513777,7.149425287356322,1,0,0.0634153381955084
9,6,1,8.3,3.55,-5.0,0.8216911764705883,0.5218480378513777,7.149425287356322,1,0,0.0634153381955084
9,6,1,8.3,4.58,-1.0,0.8216911764705883,0.5218480378513777,8.436936936936936,1,0,0.06524919504914754
9,6,1,8.3,4.58,-1.0,0.8216911764705883,0.5218480378513777,8.436936936936936,1,0,0.06524919504914754
9,6,1,8.3,4.58,-1.0,0.8216911764705883,0.5218480378513777,8.436936936936936,1,0,0.06524919504914754
9,6,1,8.3,4.555,-8.0,0.8216911764705883,11.401605024424285,30.213793103448275,1,0,0.06091013923104329
9,6,1,8.3,4.555,-8.0,0.8216911764705883,11.401605024424285,30.213793103448275,1,0,0.06091013923104329
11,6,1,8.3,3.035,-4.0,0.5577205882352941,0.5218480378513777,-13.345238095238097,1,0,0.09618219404996249
11,6,1,8.3,3.035,-4.0,0.5577205882352941,0.5218480378513777,-13.345238095238097,1,0,0.09618219404996249
11,6,1,8.3,2.265,-4.0,0.5577205882352941,0.5218480378513777,-9.18032786885246,1,0,0.09400066280395263
11,6,1,8.3,2.265,-4.0,0.5577205882352941,0.5218480378513777,-9.18032786885246,1,0,0.09400066280395263
12,6,1,8.3,2.015,-2.0,0.6602941176470588,0.5218480378513777,23.315625,1,0,0.07900089453800316
13,6,1,8.3,1.575,-5.0,0.5610294117647059,0.5218480378513777,-2.531150159744409,1,0,0.07638499407786913
14,6,1,8.3,1.265,-6.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.09628320104186744
14,6,1,8.3,1.265,-6.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.09628320104186744
14,6,1,8.3,1.265,-6.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.09628320104186744
14,6,1,8.3,1.265,-6.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.09628320104186744
14,6,1,8.3,1.265,-6.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.09628320104186744
14,6,1,8.3,1.265,-6.0,0.6838235294117647,11.401605024424285,7.335227272727272,1,0,0.09628320104186744
14,6,1,8.3,1.325,-5.0,0.6838235294117647,11.401605024424285,7.620915032679738,1,0,0.09101809452029372
14,6,1,8.3,1.325,-5.0,0.6838235294117647,11.401605024424285,7.620915032679738,1,0,0.09101809452029372
14,6,1,8.3,1.325,-5.0,0.6838235294117647,11.401605024424285,7.620915032679738,1,0,0.09101809452029372
14,6,1,8.3,1.325,-5.0,0.6838235294117647,11.401605024424285,7.620915032679738,1,0,0.09101809452029372
14,6,1,8.3,1.325,-5.0,0.6838235294117647,11.401605024424285,7.620915032679738,1,0,0.09101809452029372
14,6,1,8.3,1.325,-5.0,0.6838235294117647,11.401605024424285,7.620915032679738,1,0,0.09101809452029372
16,6,1,8.3,1.365,-1.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.15421346095796898
16,6,1,8.3,1.365,-1.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.15421346095796898
16,6,1,8.3,1.365,-1.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.15421346095796898
16,6,1,8.3,1.365,-1.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.15421346095796898
16,6,1,8.3,1.35,0.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.14885068876578125
16,6,1,8.3,1.35,0.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.14885068876578125
16,6,1,8.3,1.35,0.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.14885068876578125
16,6,1,8.3,1.35,0.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.14885068876578125
16,6,1,8.3,2.355,-5.0,0.7056985294117647,0.5218480378513777,14.782352941176471,1,0,0.10167135817393698
17,6,1,8.3,2.48,201.0,0.6854779411764705,0.5218480378513777,-14.958015267175572,1,0,0.11429245878010358
17,6,1,8.3,2.515,1.0,0.6854779411764705,0.5218480378513777,-2.531150159744409,1,0,0.16662492887085992
17,6,1,8.3,2.53,-7.0,0.6854779411764705,0.5218480378513777,-9.18032786885246,1,0,0.15256402763017712
17,6,1,8.3,2.53,-7.0,0.6854779411764705,0.5218480378513777,-9.18032786885246,1,0,0.15256402763017712
17,6,1,8.3,1.88,-4.0,0.6854779411764705,0.5218480378513777,-11.278901734104046,1,0,0.15442676911904593
17,6,1,8.3,1.88,-4.0,0.6854779411764705,0.5218480378513777,-11.278901734104046,1,0,0.15442676911904593
17,6,1,8.3,1.865,11.0,0.6854779411764705,0.5218480378513777,-1.2762237762237765,1,0,0.22278250010736655
18,6,1,8.3,1.76,-9.0,0.6266544117647059,0.5218480378513777,-13.345238095238097,1,0,0.10905151534068915
18,6,1,8.3,1.76,-9.0,0.6266544117647059,0.5218480378513777,-13.345238095238097,1,0,0.10905151534068915
18,6,1,8.3,1.805,12.0,0.6266544117647059,0.5218480378513777,6.773584905660377,1,0,0.19287082511889464
18,6,1,8.3,1.805,12.0,0.6266544117647059,0.5218480378513777,6.773584905660377,1,0,0.19287082511889464
18,6,1,8.3,2.1,-5.0,0.6266544117647059,0.5218480378513777,-4.296523517382413,1,0,0.15251291752859691
18,6,1,8.3,2.1,-5.0,0.6266544117647059,0.5218480378513777,-4.296523517382413,1,0,0.15251291752859691
19,6,1,8.3,2.885,0.0,0.8941176470588235,0.5218480378513777,-4.256281407035176,1,0,0.28188699931371275
19,6,1,8.3,3.01,113.0,0.8941176470588235,0.5218480378513777,-22.23684210526316,1,0,0.4310349805921482
19,6,1,8.3,3.01,113.0,0.8941176470588235,0.5218480378513777,-22.23684210526316,1,0,0.4310349805921482
19,6,1,8.3,7.725,23.0,0.8941176470588235,0.5218480378513777,23.315625,1,0,0.2677564303653197
19,6,1,8.3,7.725,23.0,0.8941176470588235,0.5218480378513777,23.315625,1,0,0.2677564303653197
19,6,1,8.3,8.05,-5.0,0.8941176470588235,0.5218480378513777,-8.378486055776893,1,0,0.18986100377407333
19,6,1,8.3,8.09,-1.0,0.8941176470588235,0.5218480378513777,8.436936936936936,1,0,0.21478123078053432
19,6,1,8.3,8.09,-1.0,0.8941176470588235,0.5218480378513777,8.436936936936936,1,0,0.21478123078053432
21,6,1,8.3,7.965,-2.0,0.58125,0.5218480378513777,-2.531150159744409,1,0,0.20027981075998197
21,6,1,8.3,7.91,5.0,0.58125,0.5218480378513777,-11.278901734104046,1,0,0.19728399159921256
21,6,1,8.3,7.965,5.0,0.58125,11.401605024424285,9.573684210526316,1,0,0.1580172012058943
22,6,1,8.3,8.225,-11.0,0.4786764705882352,11.401605024424285,9.349693251533742,1,0,0.10584186535985486
22,6,1,8.3,8.225,-11.0,0.4786764705882352,11.401605024424285,9.349693251533742,1,0,0.10584186535985486
6,0,0,4.85,8.63,-9.0,0.4466911764705882,0.5218480378513777,-13.345238095238097,1,0,0.0140155432383798
7,0,0,4.85,8.62,78.0,0.7275735294117647,0.5218480378513777,-2.531150159744409,1,0,0.12690384075343472
7,0,0,4.85,8.62,78.0,0.7275735294117647,0.5218480378513777,-2.531150159744409,1,0,0.12690384075343472
7,0,0,4.85,8.62,78.0,0.7275735294117647,0.5218480378513777,-2.531150159744409,1,0,0.12690384075343472
7,0,0,4.85,8.62,78.0,0.7275735294117647,0.5218480378513777,-2.531150159744409,1,0,0.12690384075343472
7,0,0,4.85,8.62,78.0,0.7275735294117647,0.5218480378513777,-2.531150159744409,1,0,0.12690384075343472
7,0,0,4.85,8.585,-1.0,0.7275735294117647,0.5218480378513777,-4.296523517382413,1,0,0.023321290211486274
7,0,0,4.85,8.585,-1.0,0.7275735294117647,0.5218480378513777,-4.296523517382413,1,0,0.023321290211486274
7,0,0,4.85,8.585,-1.0,0.7275735294117647,0.5218480378513777,-4.296523517382413,1,0,0.023321290211486274
7,0,0,4.85,8.585,-1.0,0.7275735294117647,0.5218480378513777,-4.296523517382413,1,0,0.023321290211486274
7,0,0,4.85,8.585,-1.0,0.7275735294117647,0.5218480378513777,-4.296523517382413,1,0,0.023321290211486274
8,0,0,4.85,8.725,-2.0,0.944485294117647,0.5218480378513777,-9.18032786885246,1,0,0.025018040000922146
8,0,0,4.85,9.17,-10.0,0.944485294117647,11.401605024424285,9.349693251533742,1,0,0.03838634304536409
8,0,0,4.85,9.17,-10.0,0.944485294117647,11.401605024424285,9.349693251533742,1,0,0.03838634304536409
8,0,0,4.85,9.17,-10.0,0.944485294117647,11.401605024424285,9.349693251533742,1,0,0.03838634304536409
8,0,0,4.85,9.17,-10.0,0.944485294117647,11.401605024424285,9.349693251533742,1,0,0.03838634304536409
8,0,0,4.85,9.17,-10.0,0.944485294117647,11.401605024424285,9.349693251533742,1,0,0.03838634304536409
9,0,0,4.85,11.225,-6.0,0.8115808823529412,0.5218480378513777,8.436936936936936,1,0,0.0412340576425803
